"Points:0","Points:1","Points:2","U_new:0","U_new:1","U_new:2","f"
0.31081,-0.05006,0.082679,0.004,-0.64,0,1.3621e-42
0.33081,-0.049935,0.082679,0.004,-0.64,0,1.3621e-42
0.34081,-0.049872,0.1,0.004,-0.64,0,1.3621e-42
0.33081,-0.049935,0.11732,0.004,-0.64,0,1.3621e-42
0.31081,-0.05006,0.11732,0.004,-0.64,0,1.3621e-42
0.64641,-0.049981,0.1,0.004,-1.28,0,3.9684e-34
0.646,0.080019,0.1,0.004,-1.28,0,3.9684e-34
0.64341,-0.04999,0.1052,0.004,-1.28,0,3.9684e-34
0.643,0.080009,0.1052,0.004,-1.28,0,3.9684e-34
0.63741,-0.050009,0.1052,0.004,-1.28,0,3.9684e-34
0.637,0.079991,0.1052,0.004,-1.28,0,3.9684e-34
0.63441,-0.050018,0.1,0.004,-1.28,0,3.9684e-34
0.634,0.079981,0.1,0.004,-1.28,0,3.9684e-34
0.63741,-0.050009,0.094804,0.004,-1.28,0,3.9684e-34
0.637,0.079991,0.094804,0.004,-1.28,0,3.9684e-34
0.64341,-0.04999,0.094804,0.004,-1.28,0,3.9684e-34
0.643,0.080009,0.094804,0.004,-1.28,0,3.9684e-34
0.64641,-0.049981,0.1,0.004,-1.28,0,3.9684e-34
0.64341,-0.04999,0.1052,0.004,-1.28,0,3.9684e-34
0.63741,-0.050009,0.1052,0.004,-1.28,0,3.9684e-34
0.63441,-0.050018,0.1,0.004,-1.28,0,3.9684e-34
0.63741,-0.050009,0.094804,0.004,-1.28,0,3.9684e-34
0.64341,-0.04999,0.094804,0.004,-1.28,0,3.9684e-34
0.643,0.080009,0.094804,0.004,-1.28,0,3.9684e-34
0.637,0.079991,0.094804,0.004,-1.28,0,3.9684e-34
0.634,0.079981,0.1,0.004,-1.28,0,3.9684e-34
0.637,0.079991,0.1052,0.004,-1.28,0,3.9684e-34
0.643,0.080009,0.1052,0.004,-1.28,0,3.9684e-34
0.646,0.080019,0.1,0.004,-1.28,0,3.9684e-34
0.64062,-0.12,0.1,0.004,-1.28,0,3.9684e-34
0.62041,-0.050062,0.1,0.004,-1.28,0,3.9684e-34
0.63041,-0.050031,0.082679,0.004,-1.28,0,3.9684e-34
0.65041,-0.049968,0.082679,0.004,-1.28,0,3.9684e-34
0.66041,-0.049937,0.1,0.004,-1.28,0,3.9684e-34
0.65041,-0.049968,0.11732,0.004,-1.28,0,3.9684e-34
0.63041,-0.050031,0.11732,0.004,-1.28,0,3.9684e-34
0.96627,-0.049987,0.1,0.004,-1.92,0,-3.0824e-27
0.966,0.080013,0.1,0.004,-1.92,0,-3.0824e-27
0.96327,-0.049993,0.1052,0.004,-1.92,0,-3.0824e-27
0.963,0.080006,0.1052,0.004,-1.92,0,-3.0824e-27
0.95727,-0.050006,0.1052,0.004,-1.92,0,-3.0824e-27
0.957,0.079994,0.1052,0.004,-1.92,0,-3.0824e-27
0.95427,-0.050012,0.1,0.004,-1.92,0,-3.0824e-27
0.954,0.079987,0.1,0.004,-1.92,0,-3.0824e-27
0.95727,-0.050006,0.094804,0.004,-1.92,0,-3.0824e-27
0.957,0.079994,0.094804,0.004,-1.92,0,-3.0824e-27
0.96327,-0.049993,0.094804,0.004,-1.92,0,-3.0824e-27
0.963,0.080006,0.094804,0.004,-1.92,0,-3.0824e-27
0.96627,-0.049987,0.1,0.004,-1.92,0,-3.0824e-27
0.96327,-0.049993,0.1052,0.004,-1.92,0,-3.0824e-27
0.95727,-0.050006,0.1052,0.004,-1.92,0,-3.0824e-27
0.95427,-0.050012,0.1,0.004,-1.92,0,-3.0824e-27
0.95727,-0.050006,0.094804,0.004,-1.92,0,-3.0824e-27
0.96327,-0.049993,0.094804,0.004,-1.92,0,-3.0824e-27
0.963,0.080006,0.094804,0.004,-1.92,0,-3.0824e-27
0.957,0.079994,0.094804,0.004,-1.92,0,-3.0824e-27
0.954,0.079987,0.1,0.004,-1.92,0,-3.0824e-27
0.957,0.079994,0.1052,0.004,-1.92,0,-3.0824e-27
0.963,0.080006,0.1052,0.004,-1.92,0,-3.0824e-27
0.966,0.080013,0.1,0.004,-1.92,0,-3.0824e-27
0.96042,-0.12,0.1,0.004,-1.92,0,-3.0824e-27
0.94027,-0.050041,0.1,0.004,-1.92,0,-3.0824e-27
0.95027,-0.050021,0.082679,0.004,-1.92,0,-3.0824e-27
0.97027,-0.049979,0.082679,0.004,-1.92,0,-3.0824e-27
0.98027,-0.049958,0.1,0.004,-1.92,0,-3.0824e-27
0.97027,-0.049979,0.11732,0.004,-1.92,0,-3.0824e-27
0.95027,-0.050021,0.11732,0.004,-1.92,0,-3.0824e-27
1.2862,-0.04999,0.1,0.004,-2.56,0,-1.4221e-24
1.286,0.080009,0.1,0.004,-2.56,0,-1.4221e-24
1.2832,-0.049995,0.1052,0.004,-2.56,0,-1.4221e-24
1.283,0.080005,0.1052,0.004,-2.56,0,-1.4221e-24
1.2772,-0.050005,0.1052,0.004,-2.56,0,-1.4221e-24
1.277,0.079995,0.1052,0.004,-2.56,0,-1.4221e-24
1.2742,-0.050009,0.1,0.004,-2.56,0,-1.4221e-24
1.274,0.079991,0.1,0.004,-2.56,0,-1.4221e-24
1.2772,-0.050005,0.094804,0.004,-2.56,0,-1.4221e-24
1.277,0.079995,0.094804,0.004,-2.56,0,-1.4221e-24
1.2832,-0.049995,0.094804,0.004,-2.56,0,-1.4221e-24
1.283,0.080005,0.094804,0.004,-2.56,0,-1.4221e-24
1.2862,-0.04999,0.1,0.004,-2.56,0,-1.4221e-24
1.2832,-0.049995,0.1052,0.004,-2.56,0,-1.4221e-24
1.2772,-0.050005,0.1052,0.004,-2.56,0,-1.4221e-24
1.2742,-0.050009,0.1,0.004,-2.56,0,-1.4221e-24
1.2772,-0.050005,0.094804,0.004,-2.56,0,-1.4221e-24
1.2832,-0.049995,0.094804,0.004,-2.56,0,-1.4221e-24
1.283,0.080005,0.094804,0.004,-2.56,0,-1.4221e-24
1.277,0.079995,0.094804,0.004,-2.56,0,-1.4221e-24
1.274,0.079991,0.1,0.004,-2.56,0,-1.4221e-24
1.277,0.079995,0.1052,0.004,-2.56,0,-1.4221e-24
1.283,0.080005,0.1052,0.004,-2.56,0,-1.4221e-24
1.286,0.080009,0.1,0.004,-2.56,0,-1.4221e-24
1.2803,-0.12,0.1,0.004,-2.56,0,-1.4221e-24
1.2602,-0.050031,0.1,0.004,-2.56,0,-1.4221e-24
1.2702,-0.050015,0.082679,0.004,-2.56,0,-1.4221e-24
1.2902,-0.049984,0.082679,0.004,-2.56,0,-1.4221e-24
1.3002,-0.049969,0.1,0.004,-2.56,0,-1.4221e-24
1.2902,-0.049984,0.11732,0.004,-2.56,0,-1.4221e-24
1.2702,-0.050015,0.11732,0.004,-2.56,0,-1.4221e-24
1.6062,-0.049992,0.1,0.004,-3.2,0,-1.0262e-21
1.606,0.080008,0.1,0.004,-3.2,0,-1.0262e-21
1.6032,-0.049996,0.1052,0.004,-3.2,0,-1.0262e-21
1.603,0.080004,0.1052,0.004,-3.2,0,-1.0262e-21
1.5972,-0.050004,0.1052,0.004,-3.2,0,-1.0262e-21
1.597,0.079996,0.1052,0.004,-3.2,0,-1.0262e-21
1.5942,-0.050007,0.1,0.004,-3.2,0,-1.0262e-21
1.594,0.079992,0.1,0.004,-3.2,0,-1.0262e-21
1.5972,-0.050004,0.094804,0.004,-3.2,0,-1.0262e-21
1.597,0.079996,0.094804,0.004,-3.2,0,-1.0262e-21
1.6032,-0.049996,0.094804,0.004,-3.2,0,-1.0262e-21
1.603,0.080004,0.094804,0.004,-3.2,0,-1.0262e-21
1.6062,-0.049992,0.1,0.004,-3.2,0,-1.0262e-21
1.6032,-0.049996,0.1052,0.004,-3.2,0,-1.0262e-21
1.5972,-0.050004,0.1052,0.004,-3.2,0,-1.0262e-21
1.5942,-0.050007,0.1,0.004,-3.2,0,-1.0262e-21
1.5972,-0.050004,0.094804,0.004,-3.2,0,-1.0262e-21
1.6032,-0.049996,0.094804,0.004,-3.2,0,-1.0262e-21
1.603,0.080004,0.094804,0.004,-3.2,0,-1.0262e-21
1.597,0.079996,0.094804,0.004,-3.2,0,-1.0262e-21
1.594,0.079992,0.1,0.004,-3.2,0,-1.0262e-21
1.597,0.079996,0.1052,0.004,-3.2,0,-1.0262e-21
1.603,0.080004,0.1052,0.004,-3.2,0,-1.0262e-21
1.606,0.080008,0.1,0.004,-3.2,0,-1.0262e-21
1.6003,-0.12,0.1,0.004,-3.2,0,-1.0262e-21
1.5802,-0.050025,0.1,0.004,-3.2,0,-1.0262e-21
1.5902,-0.050012,0.082679,0.004,-3.2,0,-1.0262e-21
1.6102,-0.049987,0.082679,0.004,-3.2,0,-1.0262e-21
1.6202,-0.049975,0.1,0.004,-3.2,0,-1.0262e-21
1.6102,-0.049987,0.11732,0.004,-3.2,0,-1.0262e-21
1.5902,-0.050012,0.11732,0.004,-3.2,0,-1.0262e-21
1.9261,-0.049994,0.1,0.004,-3.84,0,8.289e-21
1.926,0.080006,0.1,0.004,-3.84,0,8.289e-21
1.9231,-0.049997,0.1052,0.004,-3.84,0,8.289e-21
1.923,0.080003,0.1052,0.004,-3.84,0,8.289e-21
1.9171,-0.050003,0.1052,0.004,-3.84,0,8.289e-21
1.917,0.079997,0.1052,0.004,-3.84,0,8.289e-21
1.9141,-0.050006,0.1,0.004,-3.84,0,8.289e-21
1.914,0.079994,0.1,0.004,-3.84,0,8.289e-21
1.9171,-0.050003,0.094804,0.004,-3.84,0,8.289e-21
1.917,0.079997,0.094804,0.004,-3.84,0,8.289e-21
1.9231,-0.049997,0.094804,0.004,-3.84,0,8.289e-21
1.923,0.080003,0.094804,0.004,-3.84,0,8.289e-21
1.9261,-0.049994,0.1,0.004,-3.84,0,8.289e-21
1.9231,-0.049997,0.1052,0.004,-3.84,0,8.289e-21
1.9171,-0.050003,0.1052,0.004,-3.84,0,8.289e-21
1.9141,-0.050006,0.1,0.004,-3.84,0,8.289e-21
1.9171,-0.050003,0.094804,0.004,-3.84,0,8.289e-21
1.9231,-0.049997,0.094804,0.004,-3.84,0,8.289e-21
1.923,0.080003,0.094804,0.004,-3.84,0,8.289e-21
1.917,0.079997,0.094804,0.004,-3.84,0,8.289e-21
1.914,0.079994,0.1,0.004,-3.84,0,8.289e-21
1.917,0.079997,0.1052,0.004,-3.84,0,8.289e-21
1.923,0.080003,0.1052,0.004,-3.84,0,8.289e-21
1.926,0.080006,0.1,0.004,-3.84,0,8.289e-21
1.9202,-0.12,0.1,0.004,-3.84,0,8.289e-21
1.9001,-0.050021,0.1,0.004,-3.84,0,8.289e-21
1.9101,-0.05001,0.082679,0.004,-3.84,0,8.289e-21
1.9301,-0.04999,0.082679,0.004,-3.84,0,8.289e-21
1.9401,-0.049979,0.1,0.004,-3.84,0,8.289e-21
1.9301,-0.04999,0.11732,0.004,-3.84,0,8.289e-21
1.9101,-0.05001,0.11732,0.004,-3.84,0,8.289e-21
2.2461,-0.049995,0.1,0.004,-4.48,0,-1.0326e-19
2.246,0.080005,0.1,0.004,-4.48,0,-1.0326e-19
2.2431,-0.049997,0.1052,0.004,-4.48,0,-1.0326e-19
2.243,0.080003,0.1052,0.004,-4.48,0,-1.0326e-19
2.2371,-0.050003,0.1052,0.004,-4.48,0,-1.0326e-19
2.237,0.079997,0.1052,0.004,-4.48,0,-1.0326e-19
2.2341,-0.050005,0.1,0.004,-4.48,0,-1.0326e-19
2.234,0.079995,0.1,0.004,-4.48,0,-1.0326e-19
2.2371,-0.050003,0.094804,0.004,-4.48,0,-1.0326e-19
2.237,0.079997,0.094804,0.004,-4.48,0,-1.0326e-19
2.2431,-0.049997,0.094804,0.004,-4.48,0,-1.0326e-19
2.243,0.080003,0.094804,0.004,-4.48,0,-1.0326e-19
2.2461,-0.049995,0.1,0.004,-4.48,0,-1.0326e-19
2.2431,-0.049997,0.1052,0.004,-4.48,0,-1.0326e-19
2.2371,-0.050003,0.1052,0.004,-4.48,0,-1.0326e-19
2.2341,-0.050005,0.1,0.004,-4.48,0,-1.0326e-19
2.2371,-0.050003,0.094804,0.004,-4.48,0,-1.0326e-19
2.2431,-0.049997,0.094804,0.004,-4.48,0,-1.0326e-19
2.243,0.080003,0.094804,0.004,-4.48,0,-1.0326e-19
2.237,0.079997,0.094804,0.004,-4.48,0,-1.0326e-19
2.234,0.079995,0.1,0.004,-4.48,0,-1.0326e-19
2.237,0.079997,0.1052,0.004,-4.48,0,-1.0326e-19
2.243,0.080003,0.1052,0.004,-4.48,0,-1.0326e-19
2.246,0.080005,0.1,0.004,-4.48,0,-1.0326e-19
2.2402,-0.12,0.1,0.004,-4.48,0,-1.0326e-19
2.2201,-0.050018,0.1,0.004,-4.48,0,-1.0326e-19
2.2301,-0.050009,0.082679,0.004,-4.48,0,-1.0326e-19
2.2501,-0.049991,0.082679,0.004,-4.48,0,-1.0326e-19
2.2601,-0.049982,0.1,0.004,-4.48,0,-1.0326e-19
2.2501,-0.049991,0.11732,0.004,-4.48,0,-1.0326e-19
2.2301,-0.050009,0.11732,0.004,-4.48,0,-1.0326e-19
2.5661,-0.049995,0.1,0.004,-5.12,0,1.9907e-19
2.566,0.080005,0.1,0.004,-5.12,0,1.9907e-19
2.5631,-0.049998,0.1052,0.004,-5.12,0,1.9907e-19
2.563,0.080002,0.1052,0.004,-5.12,0,1.9907e-19
2.5571,-0.050002,0.1052,0.004,-5.12,0,1.9907e-19
2.557,0.079998,0.1052,0.004,-5.12,0,1.9907e-19
2.5541,-0.050005,0.1,0.004,-5.12,0,1.9907e-19
2.554,0.079995,0.1,0.004,-5.12,0,1.9907e-19
2.5571,-0.050002,0.094804,0.004,-5.12,0,1.9907e-19
2.557,0.079998,0.094804,0.004,-5.12,0,1.9907e-19
2.5631,-0.049998,0.094804,0.004,-5.12,0,1.9907e-19
2.563,0.080002,0.094804,0.004,-5.12,0,1.9907e-19
2.5661,-0.049995,0.1,0.004,-5.12,0,1.9907e-19
2.5631,-0.049998,0.1052,0.004,-5.12,0,1.9907e-19
2.5571,-0.050002,0.1052,0.004,-5.12,0,1.9907e-19
2.5541,-0.050005,0.1,0.004,-5.12,0,1.9907e-19
2.5571,-0.050002,0.094804,0.004,-5.12,0,1.9907e-19
2.5631,-0.049998,0.094804,0.004,-5.12,0,1.9907e-19
2.563,0.080002,0.094804,0.004,-5.12,0,1.9907e-19
2.557,0.079998,0.094804,0.004,-5.12,0,1.9907e-19
2.554,0.079995,0.1,0.004,-5.12,0,1.9907e-19
2.557,0.079998,0.1052,0.004,-5.12,0,1.9907e-19
2.563,0.080002,0.1052,0.004,-5.12,0,1.9907e-19
2.566,0.080005,0.1,0.004,-5.12,0,1.9907e-19
2.5602,-0.12,0.1,0.004,-5.12,0,1.9907e-19
2.5401,-0.050016,0.1,0.004,-5.12,0,1.9907e-19
2.5501,-0.050008,0.082679,0.004,-5.12,0,1.9907e-19
2.5701,-0.049992,0.082679,0.004,-5.12,0,1.9907e-19
2.5801,-0.049984,0.1,0.004,-5.12,0,1.9907e-19
2.5701,-0.049992,0.11732,0.004,-5.12,0,1.9907e-19
2.5501,-0.050008,0.11732,0.004,-5.12,0,1.9907e-19
2.8861,-0.049996,0.1,0.004,-5.76,0,-1.2237e-18
2.886,0.080004,0.1,0.004,-5.76,0,-1.2237e-18
2.8831,-0.049998,0.1052,0.004,-5.76,0,-1.2237e-18
2.883,0.080002,0.1052,0.004,-5.76,0,-1.2237e-18
2.8771,-0.050002,0.1052,0.004,-5.76,0,-1.2237e-18
2.877,0.079998,0.1052,0.004,-5.76,0,-1.2237e-18
2.8741,-0.050004,0.1,0.004,-5.76,0,-1.2237e-18
2.874,0.079996,0.1,0.004,-5.76,0,-1.2237e-18
2.8771,-0.050002,0.094804,0.004,-5.76,0,-1.2237e-18
2.877,0.079998,0.094804,0.004,-5.76,0,-1.2237e-18
2.8831,-0.049998,0.094804,0.004,-5.76,0,-1.2237e-18
2.883,0.080002,0.094804,0.004,-5.76,0,-1.2237e-18
2.8861,-0.049996,0.1,0.004,-5.76,0,-1.2237e-18
2.8831,-0.049998,0.1052,0.004,-5.76,0,-1.2237e-18
2.8771,-0.050002,0.1052,0.004,-5.76,0,-1.2237e-18
2.8741,-0.050004,0.1,0.004,-5.76,0,-1.2237e-18
2.8771,-0.050002,0.094804,0.004,-5.76,0,-1.2237e-18
2.8831,-0.049998,0.094804,0.004,-5.76,0,-1.2237e-18
2.883,0.080002,0.094804,0.004,-5.76,0,-1.2237e-18
2.877,0.079998,0.094804,0.004,-5.76,0,-1.2237e-18
2.874,0.079996,0.1,0.004,-5.76,0,-1.2237e-18
2.877,0.079998,0.1052,0.004,-5.76,0,-1.2237e-18
2.883,0.080002,0.1052,0.004,-5.76,0,-1.2237e-18
2.886,0.080004,0.1,0.004,-5.76,0,-1.2237e-18
2.8801,-0.12,0.1,0.004,-5.76,0,-1.2237e-18
2.8601,-0.050014,0.1,0.004,-5.76,0,-1.2237e-18
2.8701,-0.050007,0.082679,0.004,-5.76,0,-1.2237e-18
2.8901,-0.049993,0.082679,0.004,-5.76,0,-1.2237e-18
2.9001,-0.049986,0.1,0.004,-5.76,0,-1.2237e-18
2.8901,-0.049993,0.11732,0.004,-5.76,0,-1.2237e-18
2.8701,-0.050007,0.11732,0.004,-5.76,0,-1.2237e-18
3.2061,-0.049996,0.1,0.004,-6.4,0,3.3513e-19
3.206,0.080004,0.1,0.004,-6.4,0,3.3513e-19
3.2031,-0.049998,0.1052,0.004,-6.4,0,3.3513e-19
3.203,0.080002,0.1052,0.004,-6.4,0,3.3513e-19
3.1971,-0.050002,0.1052,0.004,-6.4,0,3.3513e-19
3.197,0.079998,0.1052,0.004,-6.4,0,3.3513e-19
3.1941,-0.050004,0.1,0.004,-6.4,0,3.3513e-19
3.194,0.079996,0.1,0.004,-6.4,0,3.3513e-19
3.1971,-0.050002,0.094804,0.004,-6.4,0,3.3513e-19
3.197,0.079998,0.094804,0.004,-6.4,0,3.3513e-19
3.2031,-0.049998,0.094804,0.004,-6.4,0,3.3513e-19
3.203,0.080002,0.094804,0.004,-6.4,0,3.3513e-19
3.2061,-0.049996,0.1,0.004,-6.4,0,3.3513e-19
3.2031,-0.049998,0.1052,0.004,-6.4,0,3.3513e-19
3.1971,-0.050002,0.1052,0.004,-6.4,0,3.3513e-19
3.1941,-0.050004,0.1,0.004,-6.4,0,3.3513e-19
3.1971,-0.050002,0.094804,0.004,-6.4,0,3.3513e-19
3.2031,-0.049998,0.094804,0.004,-6.4,0,3.3513e-19
3.203,0.080002,0.094804,0.004,-6.4,0,3.3513e-19
3.197,0.079998,0.094804,0.004,-6.4,0,3.3513e-19
3.194,0.079996,0.1,0.004,-6.4,0,3.3513e-19
3.197,0.079998,0.1052,0.004,-6.4,0,3.3513e-19
3.203,0.080002,0.1052,0.004,-6.4,0,3.3513e-19
3.206,0.080004,0.1,0.004,-6.4,0,3.3513e-19
3.2001,-0.12,0.1,0.004,-6.4,0,3.3513e-19
3.1801,-0.050012,0.1,0.004,-6.4,0,3.3513e-19
3.1901,-0.050006,0.082679,0.004,-6.4,0,3.3513e-19
3.2101,-0.049994,0.082679,0.004,-6.4,0,3.3513e-19
3.2201,-0.049987,0.1,0.004,-6.4,0,3.3513e-19
3.2101,-0.049994,0.11732,0.004,-6.4,0,3.3513e-19
3.1901,-0.050006,0.11732,0.004,-6.4,0,3.3513e-19
3.5261,-0.049997,0.1,0.004,-7.04,0,-8.2909e-18
3.526,0.080003,0.1,0.004,-7.04,0,-8.2909e-18
3.5231,-0.049998,0.1052,0.004,-7.04,0,-8.2909e-18
3.523,0.080002,0.1052,0.004,-7.04,0,-8.2909e-18
3.5171,-0.050002,0.1052,0.004,-7.04,0,-8.2909e-18
3.517,0.079998,0.1052,0.004,-7.04,0,-8.2909e-18
3.5141,-0.050003,0.1,0.004,-7.04,0,-8.2909e-18
3.514,0.079997,0.1,0.004,-7.04,0,-8.2909e-18
3.5171,-0.050002,0.094804,0.004,-7.04,0,-8.2909e-18
3.517,0.079998,0.094804,0.004,-7.04,0,-8.2909e-18
3.5231,-0.049998,0.094804,0.004,-7.04,0,-8.2909e-18
3.523,0.080002,0.094804,0.004,-7.04,0,-8.2909e-18
3.5261,-0.049997,0.1,0.004,-7.04,0,-8.2909e-18
3.5231,-0.049998,0.1052,0.004,-7.04,0,-8.2909e-18
3.5171,-0.050002,0.1052,0.004,-7.04,0,-8.2909e-18
3.5141,-0.050003,0.1,0.004,-7.04,0,-8.2909e-18
3.5171,-0.050002,0.094804,0.004,-7.04,0,-8.2909e-18
3.5231,-0.049998,0.094804,0.004,-7.04,0,-8.2909e-18
3.523,0.080002,0.094804,0.004,-7.04,0,-8.2909e-18
3.517,0.079998,0.094804,0.004,-7.04,0,-8.2909e-18
3.514,0.079997,0.1,0.004,-7.04,0,-8.2909e-18
3.517,0.079998,0.1052,0.004,-7.04,0,-8.2909e-18
3.523,0.080002,0.1052,0.004,-7.04,0,-8.2909e-18
3.526,0.080003,0.1,0.004,-7.04,0,-8.2909e-18
3.5201,-0.12,0.1,0.004,-7.04,0,-8.2909e-18
3.5001,-0.050011,0.1,0.004,-7.04,0,-8.2909e-18
3.5101,-0.050006,0.082679,0.004,-7.04,0,-8.2909e-18
3.5301,-0.049994,0.082679,0.004,-7.04,0,-8.2909e-18
3.5401,-0.049989,0.1,0.004,-7.04,0,-8.2909e-18
3.5301,-0.049994,0.11732,0.004,-7.04,0,-8.2909e-18
3.5101,-0.050006,0.11732,0.004,-7.04,0,-8.2909e-18
3.8461,-0.049997,0.1,0.004,-7.68,0,-3.0478e-18
3.846,0.080003,0.1,0.004,-7.68,0,-3.0478e-18
3.8431,-0.049998,0.1052,0.004,-7.68,0,-3.0478e-18
3.843,0.080002,0.1052,0.004,-7.68,0,-3.0478e-18
3.8371,-0.050002,0.1052,0.004,-7.68,0,-3.0478e-18
3.837,0.079998,0.1052,0.004,-7.68,0,-3.0478e-18
3.8341,-0.050003,0.1,0.004,-7.68,0,-3.0478e-18
3.834,0.079997,0.1,0.004,-7.68,0,-3.0478e-18
3.8371,-0.050002,0.094804,0.004,-7.68,0,-3.0478e-18
3.837,0.079998,0.094804,0.004,-7.68,0,-3.0478e-18
3.8431,-0.049998,0.094804,0.004,-7.68,0,-3.0478e-18
3.843,0.080002,0.094804,0.004,-7.68,0,-3.0478e-18
3.8461,-0.049997,0.1,0.004,-7.68,0,-3.0478e-18
3.8431,-0.049998,0.1052,0.004,-7.68,0,-3.0478e-18
3.8371,-0.050002,0.1052,0.004,-7.68,0,-3.0478e-18
3.8341,-0.050003,0.1,0.004,-7.68,0,-3.0478e-18
3.8371,-0.050002,0.094804,0.004,-7.68,0,-3.0478e-18
3.8431,-0.049998,0.094804,0.004,-7.68,0,-3.0478e-18
3.843,0.080002,0.094804,0.004,-7.68,0,-3.0478e-18
3.837,0.079998,0.094804,0.004,-7.68,0,-3.0478e-18
3.834,0.079997,0.1,0.004,-7.68,0,-3.0478e-18
3.837,0.079998,0.1052,0.004,-7.68,0,-3.0478e-18
3.843,0.080002,0.1052,0.004,-7.68,0,-3.0478e-18
3.846,0.080003,0.1,0.004,-7.68,0,-3.0478e-18
3.8401,-0.12,0.1,0.004,-7.68,0,-3.0478e-18
3.8201,-0.05001,0.1,0.004,-7.68,0,-3.0478e-18
3.8301,-0.050005,0.082679,0.004,-7.68,0,-3.0478e-18
3.8501,-0.049995,0.082679,0.004,-7.68,0,-3.0478e-18
3.8601,-0.04999,0.1,0.004,-7.68,0,-3.0478e-18
3.8501,-0.049995,0.11732,0.004,-7.68,0,-3.0478e-18
3.8301,-0.050005,0.11732,0.004,-7.68,0,-3.0478e-18
0.096989,0.030975,0.1,0.0136,-0.16,0,0
0.085978,0.16051,0.1,0.0136,-0.16,0,0
0.094,0.030721,0.1052,0.0136,-0.16,0,0
0.082989,0.16025,0.1052,0.0136,-0.16,0,0
0.088021,0.030213,0.1052,0.0136,-0.16,0,0
0.077011,0.15975,0.1052,0.0136,-0.16,0,0
0.085032,0.029959,0.1,0.0136,-0.16,0,0
0.074022,0.15949,0.1,0.0136,-0.16,0,0
0.088021,0.030213,0.094804,0.0136,-0.16,0,0
0.077011,0.15975,0.094804,0.0136,-0.16,0,0
0.094,0.030721,0.094804,0.0136,-0.16,0,0
0.082989,0.16025,0.094804,0.0136,-0.16,0,0
0.096989,0.030975,0.1,0.0136,-0.16,0,0
0.094,0.030721,0.1052,0.0136,-0.16,0,0
0.088021,0.030213,0.1052,0.0136,-0.16,0,0
0.085032,0.029959,0.1,0.0136,-0.16,0,0
0.088021,0.030213,0.094804,0.0136,-0.16,0,0
0.094,0.030721,0.094804,0.0136,-0.16,0,0
0.082989,0.16025,0.094804,0.0136,-0.16,0,0
0.077011,0.15975,0.094804,0.0136,-0.16,0,0
0.074022,0.15949,0.1,0.0136,-0.16,0,0
0.077011,0.15975,0.1052,0.0136,-0.16,0,0
0.082989,0.16025,0.1052,0.0136,-0.16,0,0
0.085978,0.16051,0.1,0.0136,-0.16,0,0
0.096939,-0.039281,0.1,0.0136,-0.16,0,0
0.071082,0.028773,0.1,0.0136,-0.16,0,0
0.081046,0.02962,0.082679,0.0136,-0.16,0,0
0.10097,0.031314,0.082679,0.0136,-0.16,0,0
0.11094,0.032161,0.1,0.0136,-0.16,0,0
0.10097,0.031314,0.11732,0.0136,-0.16,0,0
0.081046,0.02962,0.11732,0.0136,-0.16,0,0
0.40821,0.030121,0.1,0.0136,-0.8,0,-8.7605e-37
0.406,0.1601,0.1,0.0136,-0.8,0,-8.7605e-37
0.40521,0.03007,0.1052,0.0136,-0.8,0,-8.7605e-37
0.403,0.16005,0.1052,0.0136,-0.8,0,-8.7605e-37
0.39921,0.029968,0.1052,0.0136,-0.8,0,-8.7605e-37
0.397,0.15995,0.1052,0.0136,-0.8,0,-8.7605e-37
0.39621,0.029917,0.1,0.0136,-0.8,0,-8.7605e-37
0.394,0.1599,0.1,0.0136,-0.8,0,-8.7605e-37
0.39921,0.029968,0.094804,0.0136,-0.8,0,-8.7605e-37
0.397,0.15995,0.094804,0.0136,-0.8,0,-8.7605e-37
0.40521,0.03007,0.094804,0.0136,-0.8,0,-8.7605e-37
0.403,0.16005,0.094804,0.0136,-0.8,0,-8.7605e-37
0.40821,0.030121,0.1,0.0136,-0.8,0,-8.7605e-37
0.40521,0.03007,0.1052,0.0136,-0.8,0,-8.7605e-37
0.39921,0.029968,0.1052,0.0136,-0.8,0,-8.7605e-37
0.39621,0.029917,0.1,0.0136,-0.8,0,-8.7605e-37
0.39921,0.029968,0.094804,0.0136,-0.8,0,-8.7605e-37
0.40521,0.03007,0.094804,0.0136,-0.8,0,-8.7605e-37
0.403,0.16005,0.094804,0.0136,-0.8,0,-8.7605e-37
0.397,0.15995,0.094804,0.0136,-0.8,0,-8.7605e-37
0.394,0.1599,0.1,0.0136,-0.8,0,-8.7605e-37
0.397,0.15995,0.1052,0.0136,-0.8,0,-8.7605e-37
0.403,0.16005,0.1052,0.0136,-0.8,0,-8.7605e-37
0.406,0.1601,0.1,0.0136,-0.8,0,-8.7605e-37
0.4034,-0.039971,0.1,0.0136,-0.8,0,-8.7605e-37
0.38221,0.029679,0.1,0.0136,-0.8,0,-8.7605e-37
0.39221,0.029849,0.082679,0.0136,-0.8,0,-8.7605e-37
0.41221,0.030189,0.082679,0.0136,-0.8,0,-8.7605e-37
0.42221,0.030359,0.1,0.0136,-0.8,0,-8.7605e-37
0.41221,0.030189,0.11732,0.0136,-0.8,0,-8.7605e-37
0.39221,0.029849,0.11732,0.0136,-0.8,0,-8.7605e-37
0.72723,0.030062,0.1,0.0136,-1.44,0,6.9769e-30
0.726,0.16006,0.1,0.0136,-1.44,0,6.9769e-30
